0.000,548,533
1.228,533,535
2.456,516,539
3.684,492,541
4.912,470,541
6.140,453,543
7.368,429,547
8.596,407,548
9.824,385,543
11.052,361,554
12.280,340,548
13.508,311,550
14.736,291,554
15.964,268,552
17.192,244,546
18.420,221,555
19.648,199,545
20.876,176,550
22.104,156,546
23.332,136,542
24.560,116,544
25.788,98,541
27.016,81,542
28.244,67,536
29.472,54,538
30.700,41,531
31.928,29,531
33.156,20,527
34.384,15,528
35.612,9,521
36.840,3,522
38.068,2,516
39.296,1,508
40.524,6,508
41.752,7,502
42.980,13,499
44.208,20,500
45.436,26,488
46.664,41,490
47.892,49,487
49.120,65,487
50.348,80,479
51.576,97,484
52.804,116,478
54.032,137,473
55.260,153,472
56.488,171,474
57.716,198,473
58.944,217,465
60.172,241,470
61.400,265,461
62.628,289,467
63.856,311,467
65.084,336,465
66.312,358,468
67.540,381,463
68.768,405,461
69.996,426,470
71.224,452,464
72.452,471,470
73.680,489,471
74.908,508,474
76.136,533,475
77.364,546,473
78.592,561,481
79.820,577,479
81.048,587,482
82.276,595,483
83.504,607,489
84.732,614,490
85.960,616,494
87.188,619,495
88.416,622,499
89.644,622,502
90.872,621,506
92.100,618,508
93.328,611,517
94.556,604,517
95.784,595,523
97.012,584,528
98.240,570,528
99.468,556,532
100.696,541,534
101.924,523,535
103.152,501,539
104.380,481,540
105.608,462,545
106.836,444,543
108.064,420,548
109.292,401,546
110.520,371,551
111.748,349,549
112.976,329,551
114.204,301,550
115.432,278,548
116.660,257,550
117.888,232,547
119.116,208,550
120.344,188,547
121.572,166,551
122.800,146,544
124.028,124,545
125.256,108,545
126.484,90,542
127.712,72,538
128.940,58,537
130.168,48,536
131.396,35,530
132.624,27,532
133.852,15,529
135.080,10,524
136.308,6,521
137.536,1,517
138.764,3,509
139.992,1,503
141.220,5,503
142.448,8,505
143.676,14,496
144.904,24,498
146.132,35,491
147.360,44,489
148.588,56,488
149.816,74,485
151.044,87,480
152.272,104,478
153.500,124,478
154.728,145,474
155.956,162,474
157.184,184,474
158.412,209,466
159.640,229,468
160.868,250,462
162.096,278,467
163.324,301,467
164.552,325,460
165.780,346,470
167.008,370,469
168.236,397,468
169.464,416,467
170.692,437,469
171.920,461,463
173.148,479,472
174.376,499,471
175.604,519,475
176.832,540,472
178.060,554,478
179.288,567,483
180.516,582,482
181.744,593,486
182.972,602,486
184.200,611,487
185.428,616,495
186.656,620,493
187.884,623,500
189.112,621,501
190.340,621,501
191.568,618,506
192.796,614,513
194.024,609,517
195.252,600,519
196.480,590,524
197.708,577,526
198.936,563,528
200.164,549,533
201.392,534,533
202.620,516,541
203.848,492,542
205.076,475,541
206.304,454,540
207.532,429,545
208.760,407,550
209.988,386,542
211.216,360,554
212.444,340,548
213.672,315,549
214.900,292,551
216.128,269,550
217.356,245,551
218.584,221,552
219.812,197,547
221.040,177,551
222.268,157,547
223.496,136,542
224.724,115,545
225.952,99,545
227.180,83,541
228.408,66,535
229.636,54,540
230.864,39,533
232.092,31,532
233.320,18,525
234.548,14,530
235.776,8,519
237.004,5,522
238.232,4,514
239.460,1,508
240.688,4,507
241.916,7,502
243.144,12,501
244.372,19,497
245.600,28,491
246.828,40,490
248.056,48,486
249.284,64,484
250.512,80,482
251.740,96,483
252.968,115,476
254.196,134,476
255.424,152,473
256.652,170,470
257.880,194,471
259.108,217,465
260.336,242,469
261.564,265,462
262.792,288,469
264.020,313,465
265.248,338,464
266.476,357,468
267.704,381,464
268.932,406,462
270.160,425,466
271.388,451,467
272.616,476,469
273.844,488,472
275.072,507,472
276.300,532,476
277.528,546,472
278.756,560,480
279.984,573,479
281.212,587,483
282.440,595,486
283.668,606,487
284.896,612,489
286.124,617,495
287.352,620,494
288.580,623,499
289.808,624,503
291.036,620,505
292.264,619,509
293.492,612,517
294.720,602,514
295.948,594,528
297.176,584,524
298.404,570,529
299.632,556,531
300.860,541,539
302.088,525,534
303.316,500,540
304.544,483,541
305.772,464,541
307.000,442,542
308.228,421,550
309.456,399,549
310.684,375,549
311.912,348,549
313.140,329,549
314.368,305,552
315.596,280,546
316.824,256,551
318.052,231,547
319.280,211,550
320.508,186,548
321.736,165,550
322.964,148,545
324.192,128,543
325.420,106,544
326.648,91,543
327.876,76,539
329.104,57,537
330.332,45,535
331.560,36,533
332.788,25,530
334.016,17,529
335.244,12,525
336.472,7,523
337.700,1,516
338.928,2,518
340.156,0,506
341.384,5,503
342.612,9,502
343.840,15,494
345.068,22,497
346.296,34,494
347.524,44,489
348.752,56,488
349.980,70,485
351.208,88,482
352.436,104,480
353.664,121,474
354.892,144,476
356.120,162,471
357.348,183,473
358.576,206,468
359.804,228,468
361.032,250,465
362.260,274,464
363.488,300,470
364.716,324,460
365.944,347,464
367.172,368,466
368.400,398,468
369.628,416,468
370.856,438,469
372.084,463,466
373.312,479,471
374.540,498,471
375.768,518,472
376.996,540,476
378.224,553,478
379.452,567,480
380.680,580,482
381.908,595,486
383.136,602,484
384.364,611,488
385.592,616,495
386.820,620,494
388.048,623,501
389.276,623,502
390.504,621,502
391.732,619,506
392.960,614,509
394.188,608,518
395.416,601,521
396.644,590,525
397.872,578,526
399.100,563,526
400.328,549,533
401.556,534,534
402.784,518,538
404.012,492,539
405.240,476,543
406.468,456,543
407.696,429,542
408.924,408,547
410.152,385,544
411.380,363,551
412.608,339,549
413.836,314,550
415.064,293,553
416.292,270,548
417.520,246,552
418.748,223,552
419.976,201,545
421.204,175,549
422.432,157,547
423.660,137,546
424.888,117,545
426.116,101,546
427.344,84,542
428.572,69,537
429.800,53,538
431.028,41,532
432.256,32,534
433.484,21,525
434.712,14,530
435.940,6,521
437.168,5,522
438.396,2,515
439.624,2,509
440.852,1,507
442.080,6,502
443.308,13,500
444.536,18,496
445.764,27,491
446.992,39,491
448.220,49,488
449.448,64,486
450.676,79,482
451.904,98,484
453.132,113,476
454.360,132,473
455.588,152,476
456.816,171,471
458.044,195,469
459.272,216,465
460.500,242,473
461.728,264,461
462.956,285,469
464.184,309,465
465.412,336,465
466.640,357,467
467.868,379,465
469.096,404,462
470.324,425,467
471.552,448,465
472.780,469,470
474.008,490,469
475.236,508,472
476.464,529,475
477.692,548,471
478.920,560,481
480.148,572,477
481.376,586,485
482.604,594,482
483.832,605,488
485.060,610,488
486.288,617,494
487.516,620,494
488.744,622,499
489.972,624,504
491.200,621,506
492.428,618,508
493.656,613,515
494.884,603,517
496.112,595,525
497.340,585,528
498.568,572,530
499.796,556,531
501.024,542,536
502.252,525,535
503.480,504,538
504.708,482,541
505.936,465,542
507.164,442,542
508.392,419,548
509.620,401,549
510.848,376,549
512.076,351,550
513.304,329,548
514.532,306,552
515.760,282,550
516.988,258,549
518.216,231,547
519.444,213,552
520.672,189,546
521.900,165,550
523.128,147,545
524.356,130,546
525.584,107,543
526.812,90,541
528.040,76,539
529.268,61,537
530.496,45,535
531.724,39,529
532.952,27,531
534.180,16,526
535.408,12,525
536.636,8,522
537.864,5,518
539.092,3,514
540.320,2,506
541.548,5,502
542.776,9,501
544.004,13,496
545.232,23,497
546.460,31,493
547.688,42,489
548.916,56,489
550.144,72,482
551.372,87,481
552.600,105,480
553.828,121,475
555.056,142,475
556.284,161,471
557.512,183,473
558.740,206,467
559.968,226,469
561.196,250,467
562.424,274,464
563.652,294,468
564.880,321,463
566.108,345,468
567.336,367,464
568.564,392,467
569.792,415,469
571.020,436,469
572.248,458,464
573.476,478,472
574.704,498,469
575.932,516,472
577.160,537,473
578.388,553,477
579.616,567,480
580.844,580,479
582.072,591,486
583.300,602,485
584.528,609,488
585.756,616,497
586.984,620,493
588.212,622,500
589.440,623,500
590.668,623,503
591.896,617,507
593.124,615,509
594.352,609,514
595.580,601,521
596.808,590,523
598.036,578,528
599.264,564,526
600.492,549,534
601.720,534,534
602.948,519,541
604.176,494,539
605.404,474,543
606.632,457,546
607.860,434,544
609.088,407,546
610.316,386,546
611.544,365,552
612.772,343,547
