0.000,617,506
1.228,610,512
2.456,604,513
3.684,597,518
4.912,586,524
6.140,576,527
7.368,558,530
8.596,544,533
9.824,527,534
11.052,504,537
12.280,487,541
13.508,468,541
14.736,449,543
15.964,422,545
17.192,403,549
18.420,378,549
19.648,356,550
20.876,334,551
22.104,307,552
23.332,284,552
24.560,262,552
25.788,239,550
27.016,217,552
28.244,194,550
29.472,169,550
30.700,149,550
31.928,132,551
33.156,108,547
34.384,92,545
35.612,78,544
36.840,64,540
38.068,48,539
39.296,38,536
40.524,30,534
41.752,19,533
42.980,13,529
44.208,7,525
45.436,5,524
46.664,1,520
47.892,1,518
49.120,4,506
50.348,10,502
51.576,12,502
52.804,22,499
54.032,30,498
55.260,41,492
56.488,52,490
57.716,68,488
58.944,85,483
60.172,100,481
61.400,117,477
62.628,138,477
63.856,159,475
65.084,178,473
66.312,200,470
67.540,222,469
68.768,247,468
69.996,271,466
71.224,292,465
72.452,321,464
73.680,343,465
74.908,364,463
76.136,391,467
77.364,410,465
78.592,431,467
79.820,455,466
81.048,476,468
82.276,498,470
83.504,514,470
84.732,535,472
85.960,549,473
87.188,565,475
88.416,579,478
89.644,593,482
90.872,598,482
92.100,607,485
93.328,616,490
94.556,620,491
95.784,621,496
97.012,623,498
98.240,623,500
99.468,621,504
100.696,616,507
101.924,611,509
103.152,600,517
104.380,591,521
105.608,582,525
106.836,565,525
108.064,551,531
109.292,537,533
110.520,521,536
111.748,495,538
112.976,479,541
114.204,460,544
115.432,435,543
116.660,412,547
117.888,394,548
119.116,368,550
120.344,343,550
121.572,322,549
122.800,298,551
124.028,274,550
125.256,249,551
126.484,225,552
127.712,206,552
128.940,180,551
130.168,161,552
131.396,142,549
132.624,121,549
133.852,103,548
135.080,86,545
136.308,71,542
137.536,55,541
138.764,43,537
139.992,32,535
141.220,24,533
142.448,14,531
143.676,10,529
144.904,6,527
146.132,2,522
147.360,2,521
148.588,4,517
149.816,6,509
151.044,10,505
152.272,15,501
153.500,25,496
154.728,34,494
155.956,49,493
157.184,60,490
158.412,76,486
159.640,94,484
160.868,109,481
162.096,129,479
163.324,145,476
164.552,168,474
165.780,192,472
167.008,212,469
168.236,233,471
169.464,260,467
170.692,279,466
171.920,306,468
173.148,331,465
174.376,351,467
175.604,373,467
176.832,398,463
178.060,423,467
179.288,443,466
180.516,464,467
181.744,487,469
182.972,502,470
184.200,521,471
185.428,540,472
186.656,557,474
187.884,569,477
189.112,583,479
190.340,596,483
191.568,605,486
192.796,610,486
194.024,616,491
195.252,620,493
196.480,622,494
197.708,623,498
198.936,621,502
200.164,618,506
201.392,611,508
202.620,606,513
203.848,597,522
205.076,585,523
206.304,579,526
207.532,557,529
208.760,543,532
209.988,526,534
211.216,505,536
212.444,487,540
213.672,467,541
214.900,449,542
216.128,424,545
217.356,402,547
218.584,378,549
219.812,356,550
221.040,333,552
222.268,308,552
223.496,286,552
224.724,263,552
225.952,238,552
227.180,216,550
228.408,196,551
229.636,169,551
230.864,149,549
232.092,133,548
233.320,111,546
234.548,91,544
235.776,80,544
237.004,65,542
238.232,49,540
239.460,38,538
240.688,29,535
241.916,19,533
243.144,11,528
244.372,6,526
245.600,4,523
246.828,1,520
248.056,1,519
249.284,4,508
250.512,6,507
251.740,13,502
252.968,21,500
254.196,30,496
255.424,40,494
256.652,53,490
257.880,69,488
259.108,83,485
260.336,100,483
261.564,118,479
262.792,138,477
264.020,158,475
265.248,178,472
266.476,201,470
267.704,218,469
268.932,245,468
270.160,271,468
271.388,293,468
272.616,314,465
273.844,343,468
275.072,363,465
276.300,388,466
277.528,408,466
278.756,432,466
279.984,455,466
281.212,474,466
282.440,496,470
283.668,507,470
284.896,533,471
286.124,548,473
287.352,565,476
288.580,579,479
289.808,588,479
291.036,598,484
292.264,608,486
293.492,612,489
294.720,617,492
295.948,622,498
297.176,622,497
298.404,623,500
299.632,621,504
300.860,616,506
302.088,612,512
303.316,602,517
304.544,589,521
305.772,582,525
307.000,567,528
308.228,551,530
309.456,536,534
310.684,521,537
311.912,498,539
313.140,478,541
314.368,460,544
315.596,436,544
316.824,413,546
318.052,393,546
319.280,369,547
320.508,347,551
321.736,320,551
322.964,297,552
324.192,276,553
325.420,249,553
326.648,224,552
327.876,206,551
329.104,182,548
330.332,161,550
331.560,142,548
332.788,122,548
334.016,104,545
335.244,86,545
336.472,73,544
337.700,54,542
338.928,41,539
340.156,30,534
341.384,24,532
342.612,14,530
343.840,10,527
345.068,4,524
346.296,3,522
347.524,1,517
348.752,5,514
349.980,6,509
351.208,10,505
352.436,15,502
353.664,25,496
354.892,34,494
356.120,47,492
357.348,60,489
358.576,76,487
359.804,90,484
361.032,108,481
362.260,128,480
363.488,144,474
364.716,166,475
365.944,193,474
367.172,213,469
368.400,234,470
369.628,258,468
370.856,280,466
372.084,305,466
373.312,327,465
374.540,352,466
375.768,373,466
376.996,398,465
378.224,421,468
379.452,443,467
380.680,465,469
381.908,483,469
383.136,502,470
384.364,520,472
385.592,541,471
386.820,555,475
388.048,570,474
389.276,584,478
390.504,594,481
391.732,604,486
392.960,609,487
394.188,617,491
395.416,620,494
396.644,622,497
397.872,622,499
399.100,620,502
400.328,618,505
401.556,612,506
402.784,607,512
404.012,597,520
405.240,586,521
406.468,577,529
407.696,560,529
408.924,545,532
410.152,527,534
411.380,506,536
412.608,489,540
413.836,467,541
415.064,451,543
416.292,426,545
417.520,406,548
418.748,378,548
419.976,357,550
421.204,334,550
422.432,304,551
423.660,285,552
424.888,263,552
426.116,240,551
427.344,218,553
428.572,197,553
429.800,172,552
431.028,150,550
432.256,133,550
433.484,111,545
434.712,97,544
435.940,77,542
437.168,64,540
438.396,50,540
439.624,38,537
440.852,29,536
442.080,18,533
443.308,14,530
444.536,5,527
445.764,4,526
446.992,2,521
448.220,2,516
449.448,3,508
450.676,6,505
451.904,12,501
453.132,22,503
454.360,29,497
455.588,40,494
456.816,52,491
458.044,69,488
459.272,82,486
460.500,98,484
461.728,117,480
462.956,138,478
464.184,157,474
465.412,176,473
466.640,201,471
467.868,218,468
469.096,243,467
470.324,272,468
471.552,293,465
472.780,314,465
474.008,339,465
475.236,365,466
476.464,388,468
477.692,408,464
478.920,432,466
480.148,454,467
481.376,473,468
482.604,491,471
483.832,513,472
485.060,529,472
486.288,547,473
487.516,563,476
488.744,578,480
489.972,588,481
491.200,598,483
492.428,608,485
493.656,612,489
494.884,617,490
496.112,621,496
497.340,623,497
498.568,622,502
499.796,620,504
501.024,616,506
502.252,612,514
503.480,603,517
504.708,593,520
505.936,582,525
507.164,566,527
508.392,553,529
509.620,537,532
510.848,520,535
512.076,500,539
513.304,480,540
514.532,459,543
515.760,436,545
516.988,415,546
518.216,395,547
519.444,368,549
520.672,347,552
521.900,325,551
523.128,297,552
524.356,276,551
525.584,253,552
526.812,227,550
528.040,205,550
529.268,182,549
530.496,163,552
531.724,140,550
532.952,122,547
534.180,106,547
535.408,88,546
536.636,71,543
537.864,55,542
539.092,45,539
540.320,32,534
541.548,24,531
542.776,15,531
544.004,9,525
545.232,4,524
546.460,1,522
547.688,2,520
548.916,4,514
550.144,6,509
551.372,10,507
552.600,16,503
553.828,25,499
555.056,33,494
556.284,46,493
557.512,57,489
558.740,77,487
559.968,89,483
561.196,106,481
562.424,130,478
563.652,145,475
564.880,165,474
566.108,185,471
567.336,213,472
568.564,232,470
569.792,257,468
571.020,281,467
572.248,320,464
573.476,328,464
574.704,349,465
575.932,374,467
577.160,398,465
578.388,418,466
579.616,443,467
580.844,463,467
582.072,483,469
583.300,500,470
584.528,521,472
585.756,541,472
586.984,555,475
588.212,568,477
589.440,584,481
590.668,593,481
591.896,603,486
593.124,610,488
594.352,617,491
595.580,620,492
596.808,622,496
598.036,621,499
599.264,620,501
600.492,618,505
601.720,612,507
602.948,606,512
604.176,598,519
605.404,586,523
606.632,577,526
607.860,561,529
609.088,549,532
610.316,529,532
611.544,505,535
612.772,489,539
