0.000,557,532
1.228,542,537
2.456,527,536
3.684,503,541
4.912,482,543
6.140,465,544
7.368,443,544
8.596,420,549
9.824,399,553
11.052,379,551
12.280,352,549
13.508,328,551
14.736,305,556
15.964,282,552
17.192,257,548
18.420,232,550
19.648,213,554
20.876,192,547
22.104,165,552
23.332,146,547
24.560,129,549
25.788,108,545
27.016,89,544
28.244,76,543
29.472,60,538
30.700,44,537
31.928,36,533
33.156,27,533
34.384,17,530
35.612,12,527
36.840,7,525
38.068,4,519
39.296,1,513
40.524,1,515
41.752,4,503
42.980,8,504
44.208,13,496
45.436,22,499
46.664,32,492
47.892,42,491
49.120,56,488
50.348,72,483
51.576,86,481
52.804,104,481
54.032,119,475
55.260,141,475
56.488,161,474
57.716,184,474
58.944,205,468
60.172,224,470
61.400,250,467
62.628,274,464
63.856,295,467
65.084,324,465
66.312,346,466
67.540,366,465
68.768,392,466
69.996,416,468
71.224,436,469
72.452,459,464
73.680,477,473
74.908,498,471
76.136,517,472
77.364,536,474
78.592,554,477
79.820,568,479
81.048,579,480
82.276,593,488
83.504,602,486
84.732,611,489
85.960,616,495
87.188,621,495
88.416,624,500
89.644,624,500
90.872,622,505
92.100,618,508
93.328,614,513
94.556,609,521
95.784,601,523
97.012,590,527
98.240,579,529
99.468,565,530
100.696,551,535
101.924,536,536
103.152,518,542
104.380,493,540
105.608,476,544
106.836,457,546
108.064,433,545
109.292,408,549
110.520,387,545
111.748,363,556
112.976,340,549
114.204,314,551
115.432,292,554
116.660,269,551
117.888,245,552
119.116,223,553
120.344,202,549
121.572,179,550
122.800,155,550
124.028,137,548
125.256,120,546
126.484,101,545
127.712,82,545
128.940,69,539
130.168,53,541
131.396,41,534
132.624,31,535
133.852,21,527
135.080,14,531
136.308,7,521
137.536,4,524
138.764,0,518
139.992,1,517
141.220,4,506
142.448,6,506
143.676,11,502
144.904,18,500
146.132,25,492
147.360,37,492
148.588,48,488
149.816,64,487
151.044,78,482
152.272,94,485
153.500,113,479
154.728,131,475
155.956,150,476
157.184,170,474
158.412,194,471
159.640,216,465
160.868,238,474
162.096,265,464
163.324,285,468
164.552,307,466
165.780,333,465
167.008,357,464
168.236,377,466
169.464,400,464
170.692,425,470
171.920,445,466
173.148,466,468
174.376,486,471
175.604,508,473
176.832,529,475
178.060,543,474
179.288,562,479
180.516,573,477
181.744,586,486
182.972,596,484
184.200,606,489
185.428,611,488
186.656,619,496
187.884,621,496
189.112,624,500
190.340,624,504
191.568,622,507
192.796,619,512
194.024,611,516
195.252,605,518
196.480,596,525
197.708,583,527
198.936,573,531
200.164,558,533
201.392,541,536
202.620,525,537
203.848,503,540
205.076,484,542
206.304,464,544
207.532,443,545
208.760,422,550
209.988,401,550
211.216,376,550
212.444,353,552
213.672,329,549
214.900,303,554
216.128,283,553
217.356,262,552
218.584,232,548
219.812,215,554
221.040,192,549
222.268,166,551
223.496,146,547
224.724,132,547
225.952,109,546
227.180,91,542
228.408,75,544
229.636,60,539
230.864,45,537
232.092,35,533
233.320,27,533
234.548,17,529
235.776,13,527
237.004,6,526
238.232,4,521
239.460,2,518
240.688,2,509
241.916,5,505
243.144,7,505
244.372,12,497
245.600,21,499
246.828,31,492
248.056,42,491
249.284,54,488
250.512,71,484
251.740,87,481
252.968,103,481
254.196,121,472
255.424,145,474
256.652,160,474
257.880,181,476
259.108,206,467
260.336,225,468
261.564,248,469
262.792,274,465
264.020,296,467
265.248,321,463
266.476,344,466
267.704,366,466
268.932,391,465
270.160,412,467
271.388,436,470
272.616,461,464
273.844,477,471
275.072,496,473
276.300,517,473
277.528,536,474
278.756,550,476
279.984,567,480
281.212,580,479
282.440,592,486
283.668,598,487
284.896,611,489
286.124,616,493
287.352,618,494
288.580,623,501
289.808,623,500
291.036,624,506
292.264,620,508
293.492,613,509
294.720,610,518
295.948,600,524
297.176,591,526
298.404,579,530
299.632,565,529
300.860,551,536
302.088,534,536
303.316,520,541
304.544,495,541
305.772,477,544
307.000,456,547
308.228,435,547
309.456,412,550
310.684,386,544
311.912,364,553
313.140,342,550
314.368,320,550
315.596,292,554
316.824,271,552
318.052,247,552
319.280,223,552
320.508,202,549
321.736,179,553
322.964,158,548
324.192,137,547
325.420,119,547
326.648,103,546
327.876,84,543
329.104,68,540
330.332,53,540
331.560,42,534
332.788,30,534
334.016,21,529
335.244,14,531
336.472,6,520
337.700,4,525
338.928,1,517
340.156,2,514
341.384,5,509
342.612,4,503
343.840,11,503
345.068,18,498
346.296,25,494
347.524,37,491
348.752,47,489
349.980,64,488
351.208,76,481
352.436,92,482
353.664,110,480
354.892,130,476
356.120,149,475
357.348,170,472
358.576,194,475
359.804,214,466
361.032,237,472
362.260,262,465
363.488,287,468
364.716,308,466
365.944,331,463
367.172,356,470
368.400,379,466
369.628,400,463
370.856,424,470
372.084,448,467
373.312,467,467
374.540,486,472
375.768,505,474
376.996,529,475
378.224,544,473
379.452,558,480
380.680,572,479
381.908,587,484
383.136,597,484
384.364,605,488
385.592,611,488
386.820,618,496
388.048,620,494
389.276,622,502
390.504,623,502
391.732,623,507
392.960,618,512
394.188,612,515
395.416,605,518
396.644,597,526
397.872,584,525
399.100,571,530
400.328,559,532
401.556,543,536
402.784,526,534
404.012,504,540
405.240,487,542
406.468,465,542
407.696,442,543
408.924,423,549
410.152,402,551
411.380,376,548
412.608,354,553
413.836,333,551
415.064,306,552
416.292,282,551
417.520,261,553
418.748,237,549
419.976,214,553
421.204,189,548
422.432,169,552
423.660,148,546
424.888,129,548
426.116,111,545
427.344,93,543
428.572,76,542
429.800,58,538
431.028,49,538
432.256,38,533
433.484,27,533
434.712,17,529
435.940,11,528
437.168,8,524
438.396,4,522
439.624,2,519
440.852,1,514
442.080,4,504
443.308,9,505
444.536,14,496
445.764,22,501
446.992,32,491
448.220,42,489
449.448,53,487
450.676,71,486
451.904,85,481
453.132,102,481
454.360,117,475
455.588,141,477
456.816,159,473
458.044,178,473
459.272,205,470
460.500,225,468
461.728,248,468
462.956,272,463
464.184,296,469
465.412,321,462
466.640,344,466
467.868,366,467
469.096,393,466
470.324,412,465
471.552,434,470
472.780,459,465
474.008,476,471
475.236,495,472
476.464,516,473
477.692,536,474
478.920,551,476
480.148,566,481
481.376,580,480
482.604,591,486
483.832,598,484
485.060,609,491
486.288,617,494
487.516,621,494
488.744,623,499
489.972,623,502
491.200,623,505
492.428,621,509
493.656,615,508
494.884,609,519
496.112,601,519
497.340,591,525
498.568,580,529
499.796,564,530
501.024,551,537
502.252,535,535
503.480,518,540
504.708,495,540
505.936,477,545
507.164,457,545
508.392,433,546
509.620,411,551
510.848,392,542
512.076,364,553
513.304,342,550
514.532,320,552
515.760,295,550
516.988,271,551
518.216,248,551
519.444,224,552
520.672,203,548
521.900,180,552
523.128,161,552
524.356,140,545
525.584,120,547
526.812,102,546
528.040,85,544
529.268,69,539
530.496,53,540
531.724,43,536
532.952,31,532
534.180,20,529
535.408,14,530
536.636,10,522
537.864,3,524
539.092,2,517
540.320,2,518
541.548,3,507
542.776,6,505
544.004,10,504
545.232,15,498
546.460,25,495
547.688,37,492
548.916,48,489
550.144,61,489
551.372,78,483
552.600,91,482
553.828,108,477
555.056,130,476
556.284,150,474
557.512,168,472
558.740,192,472
559.968,216,468
561.196,236,472
562.424,259,463
563.652,282,469
564.880,307,467
566.108,332,462
567.336,352,467
568.564,378,467
569.792,400,463
571.020,424,470
572.248,444,468
573.476,468,467
574.704,486,473
575.932,502,470
577.160,526,477
578.388,545,473
579.616,559,478
580.844,569,478
582.072,587,485
583.300,596,486
584.528,606,490
585.756,609,489
586.984,621,496
588.212,621,495
589.440,624,499
590.668,624,504
591.896,622,505
593.124,618,512
594.352,612,517
595.580,605,518
596.808,597,528
598.036,586,526
599.264,572,531
600.492,558,532
601.720,544,537
602.948,527,533
604.176,503,541
605.404,487,544
606.632,467,544
607.860,444,543
609.088,422,549
610.316,403,552
611.544,378,547
612.772,353,553
